state,county,fips,lat,longitude
MT,Judith Basin County,30045,47.04600143,110.1969986
MT,Lake County,30047,47.4640007,114.1159973
MT,Lewis and Clark County,30049,47.18899918,112.322998
MT,Liberty County,30051,48.56399918,111.0739975
MT,Lincoln County,30053,48.50699997,115.3420029
MT,McCone County,30055,47.57799911,105.8079987
MT,Madison County,30057,45.2519989,112.0309982
MT,Meagher County,30059,46.5929985,110.9649963
MT,Mineral County,30061,47.10900116,115.1470032
MT,Missoula County,30063,47.11399841,114.0469971
MT,Musselshell County,30065,46.44400024,108.3919983
MT,Park County,30067,45.59600067,110.4209976
MT,Petroleum County,30069,47.16600037,108.2259979
MT,Phillips County,30071,48.22600174,108.0370026
MT,Pondera County,30073,48.23699951,112.3799973
MT,Powder River County,30075,45.38999939,105.6309967
MT,Powell County,30077,46.93099976,112.8840027
MT,Prairie County,30079,46.89699936,105.3440018
MT,Ravalli County,30081,46.11199951,114.0419998
MT,Richland County,30083,47.70999908,104.6389999
MT,Roosevelt County,30085,48.27700043,104.9430008
MT,Rosebud County,30087,46.01399994,106.987999
MT,Sanders County,30089,47.67599869,115.1190033
MT,Sheridan County,30091,48.69599915,104.5530014
MT,Silver Bow County,30093,45.90000153,112.6380005
MT,Stillwater County,30095,45.65299988,109.4520035
MT,Sweet Grass County,30097,45.69900131,109.8529968
MT,Teton County,30099,47.82500076,112.2139969
MT,Toole County,30101,48.61000061,111.7330017
MT,Treasure County,30103,46.17499924,107.3379974
MT,Valley County,30105,48.34600067,106.6100006
MT,Wheatland County,30107,46.46699905,109.8359985
MT,Wibaux County,30109,47.01699829,104.3239975
MT,Yellowstone County,30111,45.97999954,108.2149963
NE,Adams County,31001,40.52500153,98.50299835
NE,Antelope County,31003,42.17499924,98.06800079
NE,Arthur County,31005,41.56800079,101.6940002
NE,Banner County,31007,41.54499817,103.7109985
NE,Blaine County,31009,41.91199875,99.97499847
NE,Boone County,31011,41.70000076,98.06199646
NE,Box Butte County,31013,42.22100067,103.0690002
NE,Boyd County,31015,42.88000107,98.77799988
NE,Brown County,31017,42.4679985,99.93000031
NE,Buffalo County,31019,40.85800171,99.06999969
NE,Burt County,31021,41.86600113,96.3259964
NE,Butler County,31023,41.24700165,97.13400269
NE,Cass County,31025,40.92599869,96.13700104
NE,Cedar County,31027,42.60499954,97.2480011
NE,Chase County,31029,40.52500153,101.6940002
NE,Cherry County,31031,42.54199982,101.1210022
NE,Cheyenne County,31033,41.21900177,102.9950027
NE,Clay County,31035,40.52500153,98.05000305
NE,Colfax County,31037,41.56200027,97.08200073
NE,Cuming County,31039,41.91799927,96.78399658
NE,Custer County,31041,41.39099884,99.72899628
NE,Dakota County,31043,42.39899826,96.54299927
NE,Dawes County,31045,42.72000122,103.1380005
NE,Dawson County,31047,40.85800171,99.82099915
NE,Deuel County,31049,41.11000061,102.3359985
NE,Dixon County,31051,42.51399994,96.8239975
NE,Dodge County,31053,41.56800079,96.61799622
NE,Douglas County,31055,41.29299927,96.19400024
NE,Dundy County,31057,40.17599869,101.689003
NE,Fillmore County,31059,40.52500153,97.59799957
NE,Franklin County,31061,40.17599869,98.94999695
NE,Frontier County,31063,40.52500153,100.3769989
NE,Furnas County,31065,40.17599869,99.91200256
NE,Gage County,31067,40.26200104,96.68699646
NE,Garden County,31069,41.61399841,102.3300018
NE,Garfield County,31071,41.91799927,98.98999786
NE,Gosper County,31073,40.52500153,99.86699677
NE,Grant County,31075,41.91799927,101.7460022
NE,Greeley County,31077,41.56800079,98.51999664
NE,Hall County,31079,40.875,98.50299835
NE,Hamilton County,31081,40.93799973,98.05599976
NE,Harlan County,31083,40.17599869,99.40299988
NE,Hayes County,31085,40.52500153,101.0579987
NE,Hitchcock County,31087,40.17599869,101.0410004
NE,Holt County,31089,42.47299957,98.77799988
NE,Hooker County,31091,41.91799927,101.1330032
NE,Howard County,31093,41.21900177,98.51399994
NE,Jefferson County,31095,40.17599869,97.13899994
NE,Johnson County,31097,40.39400101,96.26300049
NE,Kearney County,31099,40.52000046,98.94999695
NE,Keith County,31101,41.20100021,101.6539993
NE,Keya Paha County,31103,42.85699844,99.72299957
NE,Kimball County,31105,41.19599915,103.7170029
NE,Knox County,31107,42.6570015,97.89600372
NE,Lancaster County,31109,40.78300095,96.68699646
NE,Lincoln County,31111,41.04700089,100.7429962
NE,Logan County,31113,41.56800079,100.4800034
NE,Loup County,31115,41.91799927,99.45400238
NE,McPherson County,31117,41.56800079,101.0579987
NE,Madison County,31119,41.91799927,97.60299683
NE,Merrick County,31121,41.13299942,97.94100189
NE,Morrill County,31123,41.72299957,103.0009995
NE,Nance County,31125,41.45899963,97.99900055
NE,Nemaha County,31127,40.40499878,95.80999756
NE,Nuckolls County,31129,40.17599869,98.04499817
NE,Otoe County,31131,40.65100098,96.08499908
NE,Pawnee County,31133,40.13000107,96.23400116
NE,Perkins County,31135,40.85200119,101.6490021
NE,Phelps County,31137,40.52000046,99.40799713
NE,Pierce County,31139,42.26100159,97.59799957
NE,Platte County,31141,41.53900146,97.54000092
NE,Polk County,31143,41.21900177,97.59799957
NE,Red Willow County,31145,40.17599869,100.473999
NE,Richardson County,31147,40.13000107,95.66100311
NE,Rock County,31149,42.44499969,99.45400238
NE,Saline County,31151,40.52500153,97.13899994
NE,Sarpy County,31153,41.11500168,96.10199738
NE,Saunders County,31155,41.23600006,96.61199951
NE,Scotts Bluff County,31157,41.84899902,103.7050018
NE,Seward County,31159,40.875,97.13899994
NE,Sheridan County,31161,42.5019989,102.3990021
NE,Sherman County,31163,41.21900177,98.97299957
NE,Sioux County,31165,42.5019989,103.7279968
NE,Stanton County,31167,41.91799927,97.19100189
NE,Thayer County,31169,40.17599869,97.59200287
NE,Thomas County,31171,41.91199875,100.5540009
NE,Thurston County,31173,42.14699936,96.54299927
NE,Valley County,31175,41.56800079,98.97899628
NE,Washington County,31177,41.53900146,96.18800354
NE,Wayne County,31179,42.22100067,97.09400177
NE,Webster County,31181,40.17599869,98.49700165
NE,Wheeler County,31183,41.91199875,98.52600098
NE,York County,31185,40.875,97.59799957
NV,Churchill County,32001,39.54000092,118.3730011
NV,Clark County,32003,35.92399979,114.9759979
NV,Douglas County,32005,38.82400131,119.6569977
NV,Elko County,32007,41.05799866,115.526001
NV,Esmeralda County,32009,37.72399902,117.7939987
NV,Eureka County,32011,40.07799911,116.2129974
NV,Humboldt County,32013,41.26399994,118.1610031
NV,Lander County,32015,40.04999924,117.1809998
NV,Lincoln County,32017,37.75799942,114.9700012
NV,Lyon County,32019,39.01800156,119.2269974
NV,Mineral County,32021,38.48600006,118.4250031
NV,Nye County,32023,37.58000183,116.4309998
NV,Pershing County,32027,40.47900009,118.3040009
NV,Storey County,32029,39.43700027,119.4960022
NV,Washoe County,32031,40.58300018,119.598999
NV,White Pine County,32033,39.40200043,114.9759979
NV,Carson City,32510,39.16699982,119.7770004
NH,Belknap County,33001,43.52199936,71.44799805
NH,Carroll County,33003,43.91199875,71.24700165
NH,Cheshire County,33005,42.93700027,72.19300079
NH,Coos County,33007,44.73699951,71.38500214
NH,Grafton County,33009,43.96900177,71.87200165
NH,Hillsborough County,33011,42.94900131,71.64299774
NH,Merrimack County,33013,43.28699875,71.62000275
NH,Rockingham County,33015,43.00600052,71.0530014
NH,Strafford County,33017,43.33300018,71.03500366
NH,Sullivan County,33019,43.36100006,72.19300079
NJ,Atlantic County,34001,39.51699829,74.65599823
NJ,Bergen County,34003,40.96099854,74.06099701
NJ,Burlington County,34005,39.84899902,74.73699951
NJ,Camden County,34007,39.79800034,74.93699646
NJ,Cape May County,34009,39.2480011,74.72499847
NJ,Cumberland County,34011,39.37400055,75.13200378
NJ,Essex County,34013,40.78300095,74.2440033
NJ,Gloucester County,34015,39.70000076,75.16100311
NJ,Hudson County,34017,40.75999832,74.06600189
NJ,Hunterdon County,34019,40.56499863,74.95999908
NJ,Mercer County,34021,40.27899933,74.71399689
NJ,Middlesex County,34023,40.4280014,74.41000366
NJ,Monmouth County,34025,40.26200104,74.31300354
NJ,Morris County,34027,40.86899948,74.58200073
NJ,Ocean County,34029,39.83200073,74.29499817
NJ,Passaic County,34031,41.01200104,74.31800079
NJ,Salem County,34033,39.57400131,75.30400085
NJ,Somerset County,34035,40.54800034,74.5759964
NJ,Sussex County,34037,41.13299942,74.67900085
NJ,Union County,34039,40.6629982,74.3010025
NJ,Warren County,34041,40.84000015,74.98300171
NM,Bernalillo County,35001,35.04199982,106.7190018
NM,Catron County,35003,33.88999939,108.3809967
NM,Chaves County,35005,33.30599976,104.4100037
NM,Cibola County,35006,35.48300171,108.1750031
NM,Colfax County,35007,36.60599899,104.6849976
NM,Curry County,35009,34.63000107,103.3899994
NM,De Baca County,35011,34.42900085,104.4219971
NM,Dona Ana County,35013,32.41799927,106.8170013
NM,Eddy County,35015,32.48099899,104.2839966
NM,Grant County,35017,32.5379982,108.3290024
NM,Guadalupe County,35019,34.74399948,104.7200012
NM,Harding County,35021,35.80400085,103.9059982
NM,Hidalgo County,35023,32.05699921,108.6269989
NM,Lea County,35025,32.78499985,103.4300003
NM,Lincoln County,35027,33.74200058,105.6309967
NM,Los Alamos County,35028,35.86100006,106.2149963
NM,Luna County,35029,32.19499969,107.7559967
NM,McKinley County,35031,35.48300171,108.1750031
NM,Mora County,35033,36.00999832,105.0459976
NM,Otero County,35035,32.69300079,105.612999
NM,Quay County,35037,35.17399979,103.5849991
NM,Rio Arriba County,35039,36.46300125,106.5759964
NM,Roosevelt County,35041,34.08499908,103.4929962
NM,Sandoval County,35043,35.7179985,106.9369965
NM,San Juan County,35045,36.49700165,108.2320023
NM,San Miguel County,35047,35.45500183,104.6790009
NM,Santa Fe County,35049,35.50600052,105.9800034
NM,Sierra County,35051,33.04199982,107.1719971
NM,Socorro County,35053,34.02799988,106.8219986
NM,Taos County,35055,36.50299835,105.612999
NM,Torrance County,35057,34.65299988,105.8539963
NM,Union County,35059,36.37099838,103.5049973
NM,Valencia County,35061,34.89300156,107.7279968
NY,Albany County,36001,42.61700058,73.96299744
NY,Allegany County,36003,42.26100159,78.01399994
NY,Bronx County,36005,40.85800171,73.86000061
NY,Broome County,36007,42.20399857,75.75099945
NY,Cattaraugus County,36009,42.26699829,78.68399811
NY,Cayuga County,36011,43.01800156,76.4960022
NY,Chautauqua County,36013,42.2840004,79.41200256
NY,Chemung County,36015,42.14099884,76.75299835
NY,Chenango County,36017,42.4679985,75.58999634
NY,Clinton County,36019,44.7140007,73.72299957
NY,Columbia County,36021,42.24399948,73.64199829
NY,Cortland County,36023,42.59899902,76.0719986
NY,Delaware County,36025,42.18099976,74.93099976
NY,Dutchess County,36027,41.75699997,73.73400116
NY,Erie County,36029,42.81700134,78.7990036
NY,Essex County,36031,44.14099884,73.83100128
NY,Franklin County,36033,44.54800034,74.31800079
NY,Fulton County,36035,43.13199997,74.42700195
NY,Genesee County,36037,42.99499893,78.18599701
NY,Greene County,36039,42.29600143,74.11799622
NY,Hamilton County,36041,43.68799973,74.45600128
NY,Herkimer County,36043,43.48199844,74.95400238
NY,Jefferson County,36045,44.0379982,75.94000244
NY,Kings County,36047,40.6629982,73.90000153
NY,Lewis County,36049,43.8429985,75.44100189
NY,Livingston County,36051,42.73099899,77.76200104
NY,Madison County,36053,42.95500183,75.6190033
NY,Monroe County,36055,43.15499878,77.68199921
NY,Montgomery County,36057,42.91999817,74.42700195
NY,Nassau County,36059,40.73699951,73.59600067
NY,New York County,36061,40.78900146,73.96900177
NY,Niagara County,36063,43.2179985,78.74199677
NY,Oneida County,36065,43.24100113,75.49299622
NY,Onondaga County,36067,43.00099945,76.18599701
NY,Ontario County,36069,42.80599976,77.27500153
NY,Orange County,36071,41.36800003,74.35299683
NY,Orleans County,36073,43.24700165,78.23200226
NY,Oswego County,36075,43.42499924,76.18599701
NY,Otsego County,36077,42.59899902,75.02899933
NY,Putnam County,36079,41.42499924,73.75700378
NY,Queens County,36081,40.68600082,73.84899902
NY,Rensselaer County,36083,42.70299911,73.52200317
NY,Richmond County,36085,40.57099915,74.20999908
NY,Rockland County,36087,41.1609993,74.0719986
NY,St. Lawrence County,36089,44.54199982,75.18399811
NY,Saratoga County,36091,43.08100128,73.87200165
NY,Schenectady County,36093,42.83399963,74.03800201
NY,Schoharie County,36095,42.59400177,74.44400024
NY,Schuyler County,36097,42.40999985,76.86199951
NY,Seneca County,36099,42.78300095,76.77600098
NY,Steuben County,36101,42.29000092,77.35500336
NY,Suffolk County,36103,40.94900131,72.73100281
NY,Sullivan County,36105,41.72299957,74.76000214
NY,Tioga County,36107,42.20399857,76.32900238
NY,Tompkins County,36109,42.45000076,76.47299957
NY,Ulster County,36111,41.87799835,74.34700012
NY,Warren County,36113,43.55599976,73.79699707
NY,Washington County,36115,43.3730011,73.44799805
NY,Wayne County,36117,43.1780014,77.04599762
NY,Westchester County,36119,41.1269989,73.76300049
NY,Wyoming County,36121,42.69100189,78.20899963
NY,Yates County,36123,42.61100006,77.13700104
NC,Alamance County,37001,36.04499817,79.39499664
NC,Alexander County,37003,35.9129982,81.18199921
NC,Alleghany County,37005,36.46900177,81.125
NC,Anson County,37007,35.0019989,80.09400177
NC,Ashe County,37009,36.4109993,81.48600006
NC,Avery County,37011,36.09600067,81.94400024
NC,Beaufort County,37013,35.48899841,76.83899689
NC,Bertie County,37015,36.05599976,77.02300262
NC,Bladen County,37017,34.63000107,78.58100128
NC,Brunswick County,37019,34.10200119,78.29499817
NC,Buncombe County,37021,35.62099838,82.52899933
NC,Burke County,37023,35.76399994,81.65200043
NC,Cabarrus County,37025,35.34600067,80.54100037
NC,Caldwell County,37027,35.9469986,81.5719986
NC,Camden County,37029,36.42300034,76.27200317
NC,Carteret County,37031,34.83599854,76.63899994
NC,Caswell County,37033,36.39400101,79.33799744
NC,Catawba County,37035,35.67200089,81.24500275
NC,Chatham County,37037,35.69499969,79.22899628
NC,Cherokee County,37039,35.13999939,84.01300049
NC,Chowan County,37041,36.21099854,76.54699707
NC,Clay County,37043,35.07099915,83.7440033
NC,Cleveland County,37045,35.36899948,81.54299927
NC,Columbus County,37047,34.21099854,78.61599731
NC,Craven County,37049,35.11700058,77.06900024
NC,Cumberland County,37051,35.04199982,78.7990036
NC,Currituck County,37053,36.40000153,76.0719986
NC,Dare County,37055,35.68399811,75.84799957
NC,Davidson County,37057,35.75799942,80.26599884
NC,Davie County,37059,35.89599991,80.55200195
NC,Duplin County,37061,34.95600128,77.92199707
NC,Durham County,37063,36.05099869,78.88500214
NC,Edgecombe County,37065,35.9129982,77.58999634
NC,Forsyth County,37067,36.11399841,80.26599884
NC,Franklin County,37069,36.03900146,78.27799988
NC,Gaston County,37071,35.28300095,81.20500183
NC,Gates County,37073,36.42300034,76.68499756
NC,Graham County,37075,35.35699844,83.85199738
NC,Granville County,37077,36.27999878,78.63300323
NC,Greene County,37079,35.5,77.65299988
NC,Guilford County,37081,36.07899857,79.79000092
NC,Halifax County,37083,36.25699997,77.64700317
NC,Harnett County,37085,35.38600159,78.85600281
NC,Haywood County,37087,35.54100037,82.99900055
NC,Henderson County,37089,35.30599976,82.5
NC,Hertford County,37091,36.39400101,76.95400238
NC,Hoke County,37093,35.00799942,79.2460022
NC,Hyde County,37095,35.38600159,76.25499725
NC,Iredell County,37097,35.78099823,80.90200043
NC,Jackson County,37099,35.25999832,83.1309967
NC,Johnston County,37101,35.55199814,78.38600159
NC,Jones County,37103,35.0019989,77.38899994
NC,Lee County,37105,35.45999908,79.16000366
NC,Lenoir County,37107,35.22000122,77.61299896
NC,Lincoln County,37109,35.48300171,81.23999786
NC,McDowell County,37111,35.74100113,82.04799652
NC,Macon County,37113,35.16199875,83.42299652
NC,Madison County,37115,35.85599899,82.68399811
NC,Martin County,37117,35.88999939,77.08000183
NC,Mecklenburg County,37119,35.25999832,80.80400085
NC,Mitchell County,37121,35.98799896,82.1969986
NC,Montgomery County,37123,35.32899857,79.89900208
NC,Moore County,37125,35.28300095,79.42900085
NC,Nash County,37127,35.96500015,77.97399902
NC,New Hanover County,37129,34.21699905,77.88800049
NC,Northampton County,37131,36.35400009,77.53299713
NC,Onslow County,37133,34.7159996,77.40699768
NC,Orange County,37135,36.05099869,79.10299683
NC,Pamlico County,37137,35.17399979,76.77600098
NC,Pasquotank County,37139,36.35400009,76.35199738
NC,Pender County,37141,34.50899887,77.89399719
NC,Perquimans County,37143,36.22800064,76.42099762
NC,Person County,37145,36.38899994,78.97699738
NC,Pitt County,37147,35.58100128,77.43499756
NC,Polk County,37149,35.2879982,82.16200256
NC,Randolph County,37151,35.7120018,79.80200195
NC,Richmond County,37153,34.98500061,79.76699829
NC,Robeson County,37155,34.62400055,79.16600037
NC,Rockingham County,37157,36.39400101,79.77300262
NC,Rowan County,37159,35.6780014,80.45500183
NC,Rutherford County,37161,35.38000107,81.98500061
NC,Sampson County,37163,34.93299866,78.36399841
NC,Scotland County,37165,34.83599854,79.52100372
NC,Stanly County,37167,35.32300186,80.28900146
NC,Stokes County,37169,36.40599823,80.23699951
NC,Surry County,37171,36.40000153,80.70700073
NC,Swain County,37173,35.48899841,83.5719986
NC,Transylvania County,37175,35.22499847,82.79199982
NC,Tyrrell County,37177,35.75799942,76.22599792
NC,Union County,37179,35.01300049,80.55799866
NC,Vance County,37181,36.36000061,78.40399933
NC,Wake County,37183,35.79299927,78.58699799
NC,Warren County,37185,36.37099838,78.11100006
NC,Washington County,37187,35.81000137,76.60500336
NC,Watauga County,37189,36.25099945,81.69799805
NC,Wayne County,37191,35.38000107,78.05400085
NC,Wilkes County,37193,36.20000076,81.19999695
NC,Wilson County,37195,35.7179985,77.92199707
NC,Yadkin County,37197,36.14199829,80.65499878
NC,Yancey County,37199,35.88999939,82.31700134
ND,Adams County,38001,46.11199951,102.4970016
ND,Barnes County,38003,46.93700027,98.07299805
ND,Benson County,38005,48.10599899,99.16799927
ND,Billings County,38007,46.97700119,103.3499985
ND,Bottineau County,38009,48.77000046,100.8180008
ND,Bowman County,38011,46.11199951,103.5220032
ND,Burke County,38013,48.77000046,102.4789963
ND,Burleigh County,38015,46.98300171,100.5199966
ND,Cass County,38017,46.93700027,97.2539978
ND,Cavalier County,38019,48.77000046,98.46299744
ND,Dickey County,38021,46.11199951,98.50299835
ND,Divide County,38023,48.81600189,103.4649963
ND,Dunn County,38025,47.40100098,102.6230011
ND,Eddy County,38027,47.7159996,98.89800262
ND,Emmons County,38029,46.28900146,100.2679977
ND,Foster County,38031,47.45800018,98.8809967
ND,Golden Valley County,38033,46.93700027,103.8259964
ND,Grand Forks County,38035,47.93399811,97.39099884
ND,Grant County,38037,46.375,101.5630035
ND,Griggs County,38039,47.45800018,98.22799683
ND,Hettinger County,38041,46.41500092,102.461998
ND,Kidder County,38043,46.97700119,99.78099823
ND,LaMoure County,38045,46.45500183,98.53700256
ND,Logan County,38047,46.45500183,99.47699738
ND,McHenry County,38049,48.1969986,100.6289978
ND,McIntosh County,38051,46.11199951,99.44300079
ND,McKenzie County,38053,47.72700119,103.3440018
ND,McLean County,38055,47.50400162,101.4820023
ND,Mercer County,38057,47.27500153,101.7289963
ND,Morton County,38059,46.63299942,101.3450012
ND,Mountrail County,38061,48.15100098,102.3759995
ND,Nelson County,38063,47.93399811,98.20500183
ND,Oliver County,38065,47.11999893,101.3509979
ND,Pembina County,38067,48.77000046,97.54000092
ND,Pierce County,38069,48.1969986,99.88400269
ND,Ramsey County,38071,48.23199844,98.7440033
ND,Ransom County,38073,46.45500183,97.65499878
ND,Renville County,38075,48.72999954,101.5400009
ND,Richland County,38077,46.2840004,96.92199707
ND,Rolette County,38079,48.77000046,99.83799744
ND,Sargent County,38081,46.10599899,97.61499786
ND,Sheridan County,38083,47.59000015,100.3539963
ND,Sioux County,38085,46.18600082,101.2529984
ND,Slope County,38087,46.45500183,103.4820023
ND,Stark County,38089,46.8219986,102.663002
ND,Steele County,38091,47.45800018,97.71800232
ND,Stutsman County,38093,46.97700119,98.96099854
ND,Towner County,38095,48.68399811,99.2480011
ND,Traill County,38097,47.45199966,97.15100098
ND,Walsh County,38099,48.36899948,97.72399902
ND,Ward County,38101,48.32899857,101.6029968
ND,Wells County,38103,47.58399963,99.66600037
ND,Williams County,38105,48.31800079,103.435997
OH,Adams County,39001,38.82400131,83.48600006
OH,Allen County,39003,40.78300095,84.13899994
OH,Ashland County,39005,40.81200027,82.27700043
OH,Ashtabula County,39007,41.74000168,80.75800323
OH,Athens County,39009,39.36800003,82.01300049
OH,Auglaize County,39011,40.52000046,84.16799927
OH,Belmont County,39013,40.00999832,80.97000122
OH,Brown County,39015,38.94400024,83.86399841
OH,Butler County,39017,39.44200134,84.58000183
OH,Carroll County,39019,40.57699966,81.09100342
OH,Champaign County,39021,40.14099884,83.77200317
OH,Clark County,39023,39.9070015,83.78399658
OH,Clermont County,39025,39.01800156,84.15599823
OH,Clinton County,39027,39.40800095,83.8010025
OH,Columbiana County,39029,40.74300003,80.80400085
OH,Coshocton County,39031,40.30199814,81.91000366
OH,Crawford County,39033,40.85200119,82.91899872
OH,Cuyahoga County,39035,41.45399857,81.68099976
OH,Darke County,39037,40.13600159,84.62000275
OH,Defiance County,39039,41.29899979,84.51699829
OH,Delaware County,39041,40.28499985,82.99900055
OH,Erie County,39043,41.43600082,82.6210022
OH,Fairfield County,39045,39.74599838,82.59799957
OH,Fayette County,39047,39.54600143,83.46299744
OH,Franklin County,39049,39.97000122,83.0039978
OH,Fulton County,39051,41.60300064,84.13899994
OH,Gallia County,39053,38.80599976,82.33999634
OH,Geauga County,39055,41.5340004,81.19999695
OH,Greene County,39057,39.70000076,83.8809967
OH,Guernsey County,39059,40.03300095,81.46900177
OH,Hamilton County,39061,39.16199875,84.54000092
OH,Hancock County,39063,40.99499893,83.65200043
OH,Hardin County,39065,40.6629982,83.64600372
OH,Harrison County,39067,40.29600143,81.10800171
OH,Henry County,39069,41.32699966,84.11000061
OH,Highland County,39071,39.20199966,83.61199951
OH,Hocking County,39073,39.51100159,82.45400238
OH,Holmes County,39075,40.55400085,81.93299866
OH,Huron County,39077,41.13800049,82.58599854
OH,Jackson County,39079,39.02399826,82.61499786
OH,Jefferson County,39081,40.37599945,80.77600098
OH,Knox County,39083,40.40499878,82.46600342
OH,Lake County,39085,41.71099854,81.24500275
OH,Lawrence County,39087,38.62900162,82.55200195
OH,Licking County,39089,40.09600067,82.48300171
OH,Logan County,39091,40.38199997,83.76599884
OH,Lorain County,39093,41.2820015,82.11100006
OH,Lucas County,39095,41.57400131,83.52600098
OH,Madison County,39097,39.90100098,83.4280014
OH,Mahoning County,39099,41.01800156,80.80400085
OH,Marion County,39101,40.57099915,83.13600159
OH,Medina County,39103,41.13299942,81.92700195
OH,Meigs County,39105,39.04100037,82.03600311
OH,Mercer County,39107,40.54299927,84.62000275
OH,Miami County,39109,40.0379982,84.22499847
OH,Monroe County,39111,39.70600128,81.0510025
OH,Montgomery County,39113,39.7519989,84.27100372
OH,Morgan County,39115,39.60900116,81.83000183
OH,Morrow County,39117,40.53099823,82.82099915
OH,Muskingum County,39119,39.95800018,81.96199799
OH,Noble County,39121,39.76900101,81.46299744
OH,Ottawa County,39123,41.58499908,83.10199738
OH,Paulding County,39125,41.12099838,84.5739975
OH,Perry County,39127,39.73500061,82.2539978
OH,Pickaway County,39129,39.63700104,82.99900055
OH,Pike County,39131,39.06999969,83.08499908
OH,Portage County,39133,41.16699982,81.19999695
OH,Preble County,39135,39.74000168,84.64900208
OH,Putnam County,39137,41.01200104,84.13899994
OH,Richland County,39139,40.77199936,82.53500366
OH,Ross County,39141,39.3390007,83.06199646
OH,Sandusky County,39143,41.37900162,83.1309967
OH,Scioto County,39145,38.79499817,82.95899963
OH,Seneca County,39147,41.12099838,83.125
OH,Shelby County,39149,40.33100128,84.21900177
OH,Stark County,39151,40.81200027,81.36599731
OH,Summit County,39153,41.13299942,81.53800201
OH,Trumbull County,39155,41.31600189,80.75800323
OH,Tuscarawas County,39157,40.43399811,81.48600006
OH,Union County,39159,40.30799866,83.36000061
OH,Van Wert County,39161,40.83499908,84.5739975
OH,Vinton County,39163,39.20800018,82.51200104
OH,Warren County,39165,39.41999817,84.17299652
OH,Washington County,39167,39.40800095,81.44000244
OH,Wayne County,39169,40.82899857,81.88700104
OH,Williams County,39171,41.56800079,84.5739975
OH,Wood County,39173,41.39099884,83.64600372
OH,Wyandot County,39175,40.84000015,83.31400299
OK,Adair County,40001,35.90200043,94.64099884
OK,Alfalfa County,40003,36.73199844,98.32499695
OK,Atoka County,40005,34.41799927,96.03900146
OK,Beaver County,40007,36.75,100.4800034
OK,Beckham County,40009,35.27099991,99.6780014
OK,Blaine County,40011,35.85599899,98.42299652
OK,Bryan County,40013,33.94200134,96.17099762
OK,Caddo County,40015,35.20299911,98.36000061
OK,Canadian County,40017,35.52899933,97.99299622
OK,Carter County,40019,34.2859993,97.2480011
OK,Cherokee County,40021,35.90200043,95.03700256
OK,Choctaw County,40023,34.01699829,95.57499695
OK,Cimarron County,40025,36.75,102.5139999
OK,Cleveland County,40027,35.15100098,97.40899658
OK,Coal County,40029,34.59500122,96.3030014
OK,Comanche County,40031,34.63000107,98.45700073
OK,Cotton County,40033,34.29199982,98.40000153
OK,Craig County,40035,36.75500107,95.21399689
OK,Creek County,40037,35.90200043,96.3259964
OK,Custer County,40039,35.63800049,99.00099945
OK,Delaware County,40041,36.41699982,94.78399658
OK,Dewey County,40043,35.98799896,99.00700378
OK,Ellis County,40045,36.23400116,99.68900299
OK,Garfield County,40047,36.3769989,97.78099823
OK,Garvin County,40049,34.68099976,97.30000305
OK,Grady County,40051,35.03099823,97.88400269
OK,Grant County,40053,36.79499817,97.78700256
OK,Greer County,40055,34.92200089,99.56900024
OK,Harmon County,40057,34.76699829,99.83200073
OK,Harper County,40059,36.79499817,99.64900208
OK,Haskell County,40061,35.25999832,95.13400269
OK,Hughes County,40063,35.03099823,96.23400116
OK,Jackson County,40065,34.57799911,99.46600342
OK,Jefferson County,40067,34.0909996,97.84999847
OK,Johnston County,40069,34.30899811,96.66999817
OK,Kay County,40071,36.79499817,97.10500336
OK,Kingfisher County,40073,35.9469986,97.94100189
OK,Kiowa County,40075,34.85300064,99.00700378
OK,Latimer County,40077,34.86999893,95.22000122
OK,Le Flore County,40079,34.94499969,94.7440033
OK,Lincoln County,40081,35.70100021,96.88200378
OK,Logan County,40083,35.94200134,97.40899658
OK,Love County,40085,33.98199844,97.2480011
OK,McClain County,40087,35.09400177,97.30000305
OK,McCurtain County,40089,34.07400131,94.80699921
OK,McIntosh County,40091,35.35200119,95.66100311
OK,Major County,40093,36.33100128,98.53199768
OK,Marshall County,40095,34.0340004,96.77799988
OK,Mayes County,40097,36.29100037,95.22000122
OK,Murray County,40099,34.48600006,97.08799744
OK,Muskogee County,40101,35.57500076,95.40899658
OK,Noble County,40103,36.3769989,97.1740036
OK,Nowata County,40105,36.79499817,95.61000061
OK,Okfuskee County,40107,35.4659996,96.3030014
OK,Oklahoma County,40109,35.55199814,97.40899658
OK,Okmulgee County,40111,35.61500168,95.95300293
OK,Osage County,40113,36.57799911,96.52600098
OK,Ottawa County,40115,36.83499908,94.81300354
OK,Pawnee County,40117,36.33100128,96.64099884
OK,Payne County,40119,36.09600067,96.98500061
OK,Pittsburg County,40121,34.94499969,95.71800232
OK,Pontotoc County,40123,34.73300171,96.66999817
OK,Pottawatomie County,40125,35.18000031,96.88200378
OK,Pushmataha County,40127,34.41799927,95.35700226
OK,Roger Mills County,40129,35.7179985,99.68299866
OK,Rogers County,40131,36.3370018,95.56900024
OK,Seminole County,40133,35.15100098,96.60600281
OK,Sequoyah County,40135,35.48300171,94.77899933
OK,Stephens County,40137,34.48600006,97.84999847
OK,Texas County,40139,36.75,101.487999
OK,Tillman County,40141,34.39500046,98.91000366
